job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Master,PhD
2831318,System Engineer (m/f/d) Helicopter / UAV,FERCHAU – Connecting People and Technologies,https://www.profession.hu/allas/system-engineer-m-f-d-helicopter-uav-ferchau-connecting-people-and-technologies-2831318?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Donauwörth,,English: B1,Bachelor,,DOORS,Hybrid,Full-time,1-3 years,,
2831317,Verification Engineer (m/f/d) Helicopter / UAV,FERCHAU – Connecting People and Technologies,https://www.profession.hu/allas/verification-engineer-m-f-d-helicopter-uav-ferchau-connecting-people-and-technologies-2831317?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Donauwörth,,English: B1,Bachelor,"C, C++",,Hybrid,Full-time,1-3 years,,
2831309,Principal AI Architect (f/m/d) & Adivsor (f/m/d) (Region CEE),SAP SE,https://www.profession.hu/allas/principal-ai-architect-f-m-d-adivsor-f-m-d-region-cee-sap-se-2831309?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,"German: C1, English: B2",Master,,SAP @SAP.C MACHINE LEARNING,On-site with home office,Full-time,3-5 years,,
2831306,"Senior Business Process Consultant (f/m/d) for Business Data Cloud, Data & Analytics",SAP SE,https://www.profession.hu/allas/senior-business-process-consultant-f-m-d-for-business-data-cloud-data-analytics-sap-se-2831306?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,"English: B2, German: B2",Master,,"SAP CLOUD @SAP, SECURITY ANALYTICS DATA MANAGEMENT",On-site with home office,Full-time,5+ years,,
2831285,SAP SuccessFactors Senior Consultant (f/m/d) - German speaker,SAP SE,https://www.profession.hu/allas/sap-successfactors-senior-consultant-f-m-d-german-speaker-sap-se-2831285?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-10,False,,,"English: B2, German: B2",Master,,,Remote,Full-time,7+ years,,
2831283,Lead Embedded Linux Engineer (m/f/d),Secunet Security Networks AG,https://www.profession.hu/allas/lead-embedded-linux-engineer-m-f-d-secunet-security-networks-ag-2831283?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,English: B2,Master,,"LINUX, FRONTEND, SECURITY, CHANGE MANAGEMENT",Home-Office,Full-time,3-5 years,,
2831281,Lead Frontend Engineer – Embedded Application (m/f/d),Secunet Security Networks AG,https://www.profession.hu/allas/lead-frontend-engineer-embedded-application-m-f-d-secunet-security-networks-ag-2831281?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,English: B2,Bachelor,"React, Rust, Nix","Figma, GitLab",Remote,Full-time,1-3 years,,
2831277,IoT Developer (m/f/x),Magna,https://www.profession.hu/allas/iot-developer-m-f-x-magna-2831277?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,English: B2,University degree or College diploma in a related technical field,"Python, JavaScript, VBA, C#","Siemens PLC programming, HMI / SCADA systems (Siemens), Ignition SCADA software, Robot programming (Fanuc, ABB or Kuka), Industrial IoT sensor connectivity (IO-Link), Data historian software",On-site,Full-time,3-5 years,,
2831272,SAP Security Expert (f/d/m),Susonity Production GmbH,https://www.profession.hu/allas/sap-security-expert-f-d-m-susonity-production-gmbh-2831272?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,English: B2,Bachelor,,"CLOUD ACCESS SECURITY, SAP",On-site,Full-time,3-5 years,,
2831271,SAP Integration Expert (f/d/m),Susonity Production GmbH,https://www.profession.hu/allas/sap-integration-expert-f-d-m-susonity-production-gmbh-2831271?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,English: B2,Bachelor,,"SAP CLOUD, API MANAGEMENT, TESTING, SECURITY INCIDENT MANAGEMENT, REST PROJECT MANAGEMENT",On-site,Full-time,5+ years,,
2831270,SAP FI/CO Expert (w/d/m),Susonity Production GmbH,https://www.profession.hu/allas/sap-fi-co-expert-w-d-m-susonity-production-gmbh-2831270?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,English: B2,,,"SAP S/4HANA, FI and CO",On-site,Full-time,5+ years,,
2831247,Senior Product Designer (m/f/d) – UX/UI Travel & Booking,PiNCAMP GmbH,https://www.profession.hu/allas/senior-product-designer-m-f-d-ux-ui-travel-booking-pincamp-gmbh-2831247?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Berlin,,"German: Professional, Dutch: Professional, English: Professional",Bachelor,,Figma,Hybrid,Full-time,4+ years,,
2831243,Senior UX/UI Designer for Leica FOTOS/LUX App (all genders),Leica Camera AG,https://www.profession.hu/allas/senior-ux-ui-designer-for-leica-fotos-lux-app-all-genders-leica-camera-ag-2831243?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,English: B2,Master,,"Figma, ProtoPie, Jira, Slack",Remote,Full-time,5+ years,,
2831238,Senior Enterprise Architect,Matrix42 GmbH,https://www.profession.hu/allas/senior-enterprise-architect-matrix-gmbh-2831238?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,"English: B2, German: B2",High School with Diploma,JavaScript,ENTERPRISE ARCHITECT C SECURITY ITIL API ACCESS JAVASCRIPT SQL TROUBLESHOOTING SERVICE MANAGEMENT REST,Remote,Full-time,1-3 years,,
2831237,(Senior) Product Designer UX/UI (m/f/d) in Berlin,PiNCAMP GmbH,https://www.profession.hu/allas/senior-product-designer-ux-ui-m-f-d-in-berlin-pincamp-gmbh-2831237?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Berlin,,English: B2,,,"Figma, AI-assisted prototyping tools",Hybrid,Full-time,5+ years,,
2831217,Working student DevOps in Product Configuration & Documentation Quality,Mercedes-Benz AG,https://www.profession.hu/allas/working-student-devops-in-product-configuration-documentation-quality-mercedes-benz-ag-2831217?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Böblingen,,"German: Native, English: B2",Master,,"GitHub Actions, Kubernetes, Azure",Hybrid,Short-term,1-3 years,,
2831206,Business Process & Digital Transformation Manager,Safran Helicopter Engines Germany GmbH,https://www.profession.hu/allas/business-process-digital-transformation-manager-safran-helicopter-engines-germany-gmbh-2831206?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,"English: B2, German: B2, French: B2",Master,,"VISIO, LEAN, MS PROJECT, CHANGE MANAGEMENT, PROJECT MANAGEMENT",On-site,Full-time,1-3 years,,
2831198,Data Architect (m/f/d) – Focus on Operations,Freudenberg Technology Innovation SE & Co. KG,https://www.profession.hu/allas/data-architect-m-f-d-focus-on-operations-freudenberg-technology-innovation-se-co-kg-2831198?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,English: B2,"University degree in Computer Science, Business Informatics, Data Science, or a comparable qualification",,"CLOUD, AZURE, SECURITY, DEVOPS, DATABASE, NOSQL, SQL",On-site,Full-time,1-3 years,,
2828368,SAP Business Consultant,DXC Technology Magyarország Kft.,https://www.profession.hu/allas/sap-business-consultant-dxc-technology-magyarorszag-kft-2828368?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,,"Bachelor, Master",,SAP TESTING NETWORK,Hybrid,Full-time,5+ years,,
2828387,ServiceNow Senior Technical Consultant,DXC Technology Magyarország Kft.,https://www.profession.hu/allas/servicenow-senior-technical-consultant-dxc-technology-magyarorszag-kft-2828387?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,"English: B2, Hungarian: B2",University degree in ‘Engineering’ (nice-to-have),JavaScript,"ServiceNow, Databases",On-site,Full-time,3-5 years,,
2830298,Staff Software Performance Engineer - Team Lead,ARM Hungary Kft.,https://www.profession.hu/allas/staff-software-performance-engineer-team-lead-arm-hungary-kft-2830298?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,,High School with Diploma,"C, C++","HARDWARE DATABASES, REST, ASSEMBLY",Hybrid,Full-time,1-3 years,,
2828443,Software Tester,DXC Technology Magyarország Kft.,https://www.profession.hu/allas/software-tester-dxc-technology-magyarorszag-kft-2828443?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,High School with Diploma,"SQL, C++, PLSQL","UNIX, J2EE, .net",On-site,Full-time,0-1 years,,
2828403,BI Developer,DXC Technology Magyarország Kft.,https://www.profession.hu/allas/bi-developer-dxc-technology-magyarorszag-kft-2828403?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,High School with Diploma,,BI AGILIS,Hybrid,Full-time,5+ years,,
2827322,"Python Financial Model Engineer, Associate",BlackRock Hungary Kft.,https://www.profession.hu/allas/python-financial-model-engineer-associate-blackrock-hungary-kft-2827322?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,English: B2,Bachelor's (BSc),Python,"Pandas, Apache Arrow, Snowflake, Prefect, Azure DevOps, Git",Hybrid,Full-time,3-5 years,,
2828439,Scrum Master,DXC Technology Magyarország Kft.,https://www.profession.hu/allas/scrum-master-dxc-technology-magyarorszag-kft-2828439?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,High School with Diploma,"C++, PLSQL",AGILIS SCRUM,Full-time,Short-term,,,
2828373,ServiceNow Hungary Senior Developer,DXC Technology Magyarország Kft.,https://www.profession.hu/allas/servicenow-hungary-senior-developer-dxc-technology-magyarorszag-kft-2828373?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,"English: B2, Hungarian: B2",University,JavaScript,"AGILE, DATABASES, REST, SERVICENOW",Hybrid,Full-time,3-5 years,,
2830278,Senior Technical Product Manager – Risk & Audit CORE,Diligent Governance Hungary Kft.,https://www.profession.hu/allas/senior-technical-product-manager-risk-audit-core-diligent-governance-hungary-kft-2830278?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,High School with Diploma,"REST, .C",SECURITY DEVOPS ANALYTICS CLOUD ACCESS,Hybrid,Full-time,5+ years,,
2830200,Working Student for Test Automation in Playwright - Berlin/Remote in Germany,azeti GmbH,https://www.profession.hu/allas/working-student-for-test-automation-in-playwright-berlin-remote-in-germany-azeti-gmbh-2830200?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Berlin,,"English: B2, German: B2",University,"JavaScript, TypeScript","Playwright, Gherkin, Jira, Git, CI/CD pipelines",Hybrid,Part-time,1-3 years,,
2830139,Strategic Transformation Lead - OPEn Core (w/m/d),TÜV SÜD,https://www.profession.hu/allas/strategic-transformation-lead-open-core-w-m-d-tuv-sud-2830139?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Munich,,English: B2,"University degree in Business, Technology, or related field",,SAP,Flexible working hours,Full-time,7+ years,,
2830082,Intern – Front-End Developer (all gender) (Fleet Energy Performance),TUI Cruises GmbH,https://www.profession.hu/allas/intern-front-end-developer-all-gender-fleet-energy-performance-tui-cruises-gmbh-2830082?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Hamburg,,English: B2,Bachelor,"JavaScript, React","Git, VS Code, Python, SQL, Power BI",On-site,Short-term,1-3 years,,
2830069,Dynamics 365 Inhouse Consultant (m/w/d),Richter Färberei- und Ausrüstungs GmbH,https://www.profession.hu/allas/dynamics-inhouse-consultant-m-w-d-richter-f-rberei-und-ausrustungs-gmbh-2830069?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Stadtallendorf,,English: B2,Bachelor,,DYNAMICS TROUBLESHOOTING,On-site,Full-time,3-5 years,,
2830060,Professional Java Developer (m/f/d),AirPlus International GmbH,https://www.profession.hu/allas/professional-java-developer-m-f-d-airplus-international-gmbh-2830060?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Neu-Isenburg bei Frankfurt am Main,,English: Upper Intermediate,High School with Diploma,"Java, Spring Boot","MONGODB, TESTING, SCRUM, AGILE, Kafka",Hybrid,Full-time,1-3 years,,
2830001,Lead Business Analyst,Datlan Trade Kft.,https://www.profession.hu/allas/lead-business-analyst-datlan-trade-kft-budapest-2830001?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: Professional working proficiency,Bachelor,,MacOS,On-site,Full-time,5+ years,,
2829449,Agentic AI Engineer,Accenture Korlátolt Felelősségű Társaság,https://www.profession.hu/allas/agentic-ai-engineer-accenture-korlatolt-felelossegu-tarsasag-2829449?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,High School with Diploma,Python,"LLMs, RAG pipelines, external APIs/tools",On-site,Full-time,0-1 years,,
2829413,Personalized Internet Assessor - German,Telus Digital,https://www.profession.hu/allas/personalized-internet-assessor-german-telus-digital-2829413?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Switzerland,,German: C1,High School with Diploma,,"Gmail, Google+, Web browsers",Home-Office,Part-time,0-1 years,,
2829363,Head of Data Center (f/m/d),Max-Planck-Institut für Geoanthropologie,https://www.profession.hu/allas/head-of-data-center-f-m-d-max-planck-institut-fur-geoanthropologie-2829363?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,,,English: C1,,,"Docker, Kubernetes, MariaDB, PostgreSQL, Apache Cassandra, Neo4J, RDF, XML, JSON-LD, Linked Open Data (LOD), RESTful API, GraphQL, Apache Camel, Apache Hadoop, Apache Spark, Apache NiFi",Remote,Full-time,3-5 years,,
2829320,Domain Architect Purchasing & Procurement (m/w/d),Liebherr-IT Services GmbH,https://www.profession.hu/allas/domain-architect-purchasing-procurement-m-w-d-liebherr-it-services-gmbh-2829320?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,"German: Native/Bilingual, English: B2",Master,,,Hybrid,Full-time,3-5 years,,
2829307,Senior Software Engineer (m/f/d),auxmoney GmbH,https://www.profession.hu/allas/senior-software-engineer-m-f-d-auxmoney-gmbh-2829307?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Düsseldorf,,English: Fluent,Bachelor,"PHP, Symfony","DEVOPS, API, DOCKER, AGILE, BACKEND, TESTING, SECURITY, ACCESS, CLOUD, AWS",Hybrid,Full-time,1-3 years,,
2829305,Senior Product Manager - Partner Platform (all genders),Aroundhome,https://www.profession.hu/allas/senior-product-manager-partner-platform-all-genders-aroundhome-2829305?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,,,"English: B2, German: B2",High School with Diploma,,"ACCESS, ANALYTICS, API, C, LEAN",Hybrid,Full-time,1-3 years,,
2829296,Android/iOS Mobile Engineer (m/f/x),Travelcircus GmbH,https://www.profession.hu/allas/android-ios-mobile-engineer-m-f-x-travelcircus-gmbh-2829296?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Germany,,"English: C1, German: C1",Bachelor,"Kotlin, Swift","IOS ANDROID TESTING, CLEAN CODE",Hybrid,Full-time,1-3 years,,
2829291,Expert R&D Automation and Data Management (m/f/d),Octapharma Biopharmaceuticals GmbH,https://www.profession.hu/allas/expert-r-d-automation-and-data-management-m-f-d-octapharma-biopharmaceuticals-gmbh-2829291?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Germany,,English: C2,PhD in Life Sciences or a related field,"Python, R","Testing, Cloud, Linux, Data Management",On-site,Full-time,5+ years,,
2829282,Software Engineering Lead (MS Dynamics & CRM) (m/f/d),Riverty,https://www.profession.hu/allas/software-engineering-lead-ms-dynamics-crm-m-f-d-riverty-2829282?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,"Verl, Baden-Baden or Berlin",,"English: B2, German: C1",Master,,"TESTING DYNAMICS CRM, AZURE BI, DEVOPS API POWER BI AGILE",Hybrid,Full-time,3-5 years,,
2829277,Business Analyst,HDI Global,https://www.profession.hu/allas/business-analyst-hdi-global-2829277?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,,,English: C1,"Bachelor, Master, PhD",,,Home-Office,Full-time,3-5 years,,
2829272,Payment Operations Specialist (m/w/d),meinestadt.de,https://www.profession.hu/allas/payment-operations-specialist-m-w-d-meinestadt-de-2829272?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Speyer,,English: Native,Bachelor,,"JIRA, Confluence, SQL",On-site,Full-time,1-3 years,,
2829244,UX Designer (m/f/d),TOPdesk Deutschland GmbH,https://www.profession.hu/allas/ux-designer-m-f-d-topdesk-deutschland-gmbh-2829244?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,,,English: B2,Bachelor,,Figma,Remote,Full-time,5+ years,,
2829239,Software Architect (m/f/d),sentronics metrology GmbH,https://www.profession.hu/allas/software-architect-m-f-d-sentronics-metrology-gmbh-2829239?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,,,"German: C1, English: B2",Bachelor,"C# .NET, Entity Framework Core, Microsoft SQL Server, C++","SECURITY, HARDWARE, ENTITY FRAMEWORK",Hybrid,Full-time,1-3 years,,
2823884,Beágyazott Szoftverfejlesztő,"Európai Tudásközpont Fejlesztő, Szolgáltató és Kereskedelmi Kft.",https://www.profession.hu/allas/beagyazott-szoftverfejleszto-europai-tudaskozpont-fejleszto-szolgaltato-es-kereskedelmi-kft-2823884?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-07,False,,,English: Unknown,High School with Diploma,C,"Embedded systems, STM32 microcontrollers, ESP",Hybrid,Full-time,,,
2828441,Presales Solution Architect (AI/ML Focus),SnapSoft Informatikai és Szolgáltató Kft.,https://www.profession.hu/allas/presales-solution-architect-ai-ml-focus-snapsoft-informatikai-es-szolgaltato-kft-2828441?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,,,English: B2,Bachelor,,"AWS, CLOUD, DOCKER, AZURE, MacOS",Remote,Full-time,1-3 years,,
2828428,SAP Functional Consultant,NTT Magyarország Kft.,https://www.profession.hu/allas/sap-functional-consultant-ntt-magyarorszag-kft-2828428?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Budapest,,"English: B2, Hungarian: B2",Bachelor,ABAP,"SAP ABAP, PROJECT MANAGEMENT, TESTING, ACCESS, DEBUGGING",Hybrid,Full-time,1-3 years,,
2828417,Software Engineer (Python and AWS),Diligent Governance Hungary Kft.,https://www.profession.hu/allas/software-engineer-python-and-aws-diligent-governance-hungary-kft-2828417?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,High School with Diploma,Python,"AWS, Docker, SQL, PostgreSQL, NoSQL databases, API, REST",Hybrid,Full-time,5-10 years,,
2828411,Business Analyst – projektvezetési felelősséggel,Mint Consulting Kft.,https://www.profession.hu/allas/business-analyst-projektvezetesi-felelosseggel-mint-consulting-kft-budapest-2828411?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Budapest,,English: C1,High School with Diploma,Salesforce,Salesforce,Hybrid,Full-time,5+ years,,
2828303,RISE Enterprise Architect Driving Adoption and Business Outcomes - EMEA (f/m/d),SAP SE,https://www.profession.hu/allas/rise-enterprise-architect-driving-adoption-and-business-outcomes-emea-f-m-d-sap-se-2828303?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,,,English: B2,Master,,,Hybrid,Full-time,5+ years,,
2828299,Senior AI Platform Security Engineer (f/m/x),BMW Group,https://www.profession.hu/allas/senior-ai-platform-security-engineer-f-m-x-bmw-group-2828299?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,English: B2,Master,"Python, C# or TypeScript","AZURE, AWS, REST",On-site with home office,Full-time,3-5 years,,
2828297,Junior Managers Program - Information Technology - Trainee Program (f/m/div.),Bosch Gruppe,https://www.profession.hu/allas/junior-managers-program-information-technology-trainee-program-f-m-div-bosch-gruppe-2828297?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Gerlingen-Schillerhöhe,,"English: B2, German: B1","Master's or diploma degree in (business) computer science, (technical) business administration, industrial engineering or comparable","Java, C, Python, Matlab","Cloud Network Analytics, Agile",Hybrid,Full-time,1-3 years,,
2828296,Junior Managers Program - Research & Development Software and Application - Trainee Program (m/f/div.),Bosch Gruppe,https://www.profession.hu/allas/junior-managers-program-research-development-software-and-application-trainee-program-m-f-div-bosch-gruppe-2828296?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Gerlingen-Schillerhöhe,,"English: B2, German: B2","Master's or Diploma degree, preferably with a PhD or initial work experience","C++, C, Python, MATLAB","VIRTUALIZATION, CLOUD, MACHINE LEARNING",Hybrid,Full-time,1-3 years,,
2828294,Junior Managers Program - Research & Development Corporate Research - Trainee program (m/f/div.),Bosch Gruppe,https://www.profession.hu/allas/junior-managers-program-research-development-corporate-research-trainee-program-m-f-div-bosch-gruppe-2828294?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Gerlingen,,"English: B2, German: B1",PhD,"Java, C++, C, Python, MATLAB","NETWORK SECURITY, CLOUD, AGILE, DATA MANAGEMENT, MACHINE LEARNING",Hybrid,Full-time,1-3 years,,
2828213,Working Student (m/w/d) Power BI & Reporting,Atotech Deutschland GmbH & Co. KG,https://www.profession.hu/allas/working-student-m-w-d-power-bi-reporting-atotech-deutschland-gmbh-co-kg-2828213?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,English: B2,Bachelor,,"Power BI, SQL, Azure BI",On-site,Short-term,1-3 years,,
2828212,Android/iOS Mobile Engineer (m/f/x),Travelcircus GmbH,https://www.profession.hu/allas/android-ios-mobile-engineer-m-f-x-travelcircus-gmbh-2828212?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,"English: C1, German: C1",Bachelor,"Kotlin, Swift",IOS ANDROID TESTING CLEAN CODE,Hybrid,Full-time,1-3 years,,
2828194,Fullstack-Ingenieur (Java/Kotlin + TypeScript/JavaScript) – Berlin/Remote in Deutschland,azeti GmbH,https://www.profession.hu/allas/fullstack-ingenieur-java-kotlin-typescript-javascript-berlin-remote-in-deutschland-azeti-gmbh-2828194?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Berlin,,English: C2,Bachelor,"Java, Kotlin, Javascript, TypeScript, React, Spring Boot","Git, PostgreSQL, MongoDB, Kafka, GitLab CI/CD, Keycloak, Helm, Kubernetes",Hybrid,Full-time,3-5 years,,
2828172,SAP Business Analyst Finance & Controlling (m/f/x),Capri Sun GmbH,https://www.profession.hu/allas/sap-business-analyst-finance-controlling-m-f-x-capri-sun-gmbh-2828172?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Eppelheim,,"English: B2, German: B2",Bachelor,ABAP,"SAP FI, SAP CO, SAP S/4HANA, SAP BW, SAC",On-site,Full-time,3-5 years,,
2828167,Pflichtpraktikum manual QA,montamo GmbH,https://www.profession.hu/allas/pflichtpraktikum-manual-qa-montamo-gmbh-2828167?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,"English: B2, German: B2",High School with Diploma,,"REGRESSION TESTING, TESTING SOFTWARE, CYPRESS",On-site,Full-time,1-3 years,,
2828159,Technical Documentation Engineer,Utimaco GmbH,https://www.profession.hu/allas/technical-documentation-engineer-utimaco-gmbh-2828159?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,"English: B2, German: B2",Bachelor,,HARDWARE R,Full-time,Full-time,1-3 years,,
2828151,Junior Software Developer,Utimaco GmbH,https://www.profession.hu/allas/junior-software-developer-utimaco-gmbh-2828151?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,English: B2,Bachelor,Angular,"DEVOPS, FRONTEND, SECURITY, DATABASE ACCESS, TESTING, DATA MANAGEMENT",Full-time,Full-time,1-3 years,,
2828104,Senior AI Software Engineer (f/m/x),BMW Group,https://www.profession.hu/allas/senior-ai-software-engineer-f-m-x-bmw-group-2828104?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Germany,,English: B2,Master,"Python, Java","AGILE, MACHINE LEARNING, JAVA, PYTHON, SECURITY, Claude Code, GitHub Copilot, Cursor, Windsurf",On-site,Full-time,5+ years,,
2827953,Database Engineer,Mettler Toledo,https://www.profession.hu/allas/database-engineer-mettler-toledo-2827953?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Urdorf,,"English: B2, German: B2",Bachelor,,"DATABASE ACCESS, SQL, AZURE, ANALYTICS, DEVOPS, NETWORK DATABASES, ERP, SAP, MSSQL, MS ACCESS, GIT, DATA MANAGEMENT",Hybrid,Full-time,1-3 years,,
2827376,AWS Cloud DevOps Engineer,Total Felhő Informatikai Szolgáltató és Tanácsadó Kft.,https://www.profession.hu/allas/aws-cloud-devops-engineer-total-felho-informatikai-szolgaltato-es-tanacsado-kft-2827376?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,,,"English: B2, Hungarian: B2",High School with Diploma,"Python, Node.js","AWS CLOUD, DOCKER, DEVOPS, NODE.JS",Hybrid,Full-time,0-1 years,,
2827375,Cloud architect,Total Felhő Informatikai Szolgáltató és Tanácsadó Kft.,https://www.profession.hu/allas/cloud-architect-total-felho-informatikai-szolgaltato-es-tanacsado-kft-2827375?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,,,English: B1,High School with Diploma,,AWS,On-site,Full-time,0-1 years,,
2827370,Cloud Engineer,Total Felhő Informatikai Szolgáltató és Tanácsadó Kft.,https://www.profession.hu/allas/cloud-engineer-total-felho-informatikai-szolgaltato-es-tanacsado-kft-2827370?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,,,"English: B2, Hungarian: C1",High School with Diploma,"Python, Node.js","AWS, Docker, CI/CD, IaC, Kubernetes, EKS, Lambda",On-site with home office (1 day/week),Full-time,3-5 years,,
2822953,Senior frontend developer,W5 Informatikai Kft.,https://www.profession.hu/allas/senior-frontend-developer-w-informatikai-kft-pecs-2822953?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Pécs,,English: B1,Bachelor,"CSS, HTML5, Angular, React, Vue, TypeScript","Agile, Scrum",On-site,Full-time,3-5 years,,
