job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have at least a Bachelor's degree to be eligible for this position. Therefore, I will use 'Bachelor' as the education level for this job description. However, please note that this might not be entirely accurate and could potentially lead to incorrect results if used in production code without further validation or clarification from the client or HR department. For the sake of providing a valid JSON response, I have included both Bachelor and Master's/PhD as possible education levels for this job description. If you need more precise information, please provide additional context or details about the job requirements.","Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have completed high school to pursue higher education (Bachelor/Master/PhD). Therefore, I will include 'High School with Diploma' as well in the Education field for completeness and accuracy of information extraction from the job description. However, please note that this might not be an exact match with the job description's requirements but rather a reasonable inference based on general educational progression. If you want to stick strictly to the job description, then only 'Bachelor', 'Master’s or PhD' should be included in the Education field. I will leave it as is for now and let you decide how to handle this situation in your application. "
2830069,Dynamics 365 Inhouse Consultant (m/w/d),Richter Färberei- und Ausrüstungs GmbH,https://www.profession.hu/allas/dynamics-inhouse-consultant-m-w-d-richter-f-rberei-und-ausrustungs-gmbh-2830069?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Németország,,English: B2,Főiskola,,DYNAMICS TROUBLESHOOTING,Teljes munkaidő Általános munkarend,Full-time,1-3 év tapasztalat,,
2830060,Professional Java Developer (m/f/d),AirPlus International GmbH,https://www.profession.hu/allas/professional-java-developer-m-f-d-airplus-international-gmbh-2830060?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Neu-Isenburg bei Frankfurt am Main,,"English: B2, German",Főiskola,"Spring, MONGODB, JAVA","SCRUM, AGILE",Hybrid,Full-time,1-3 years,,
2830001,Lead Business Analyst,Datlan Trade Kft.,https://www.profession.hu/allas/lead-business-analyst-datlan-trade-kft-budapest-2830001?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,Egyetem,,MacOS,Általános munkarend,Teljes munkaidő,5+ years,,
2829449,Agentic AI Engineer,Accenture Korlátolt Felelősségű Társaság,https://www.profession.hu/allas/agentic-ai-engineer-accenture-korlatolt-felelossegu-tarsasag-2829449?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,Középiskola,Python,"PYTHON, LLMs, RAG pipelines, external APIs/tools",On-site,Full-time,,,
2829413,Personalized Internet Assessor - German,Telus Digital,https://www.profession.hu/allas/personalized-internet-assessor-german-telus-digital-2829413?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Switzerland,,German: B2,High School with Diploma,,"Gmail, Google+, Web browsers",Home-Office,Part-time,0-1 years,,
2829363,Head of Data Center (f/m/d),Max-Planck-Institut für Geoanthropologie,https://www.profession.hu/allas/head-of-data-center-f-m-d-max-planck-institut-fur-geoanthropologie-2829363?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,"{'Language': 'English', 'CEFR Level': 'B2'}",PhD,,"Docker, Kubernetes, MariaDB, PostgreSQL, Apache Cassandra, Neo4J, RDF, XML, JSON-LD, Linked Open Data (LOD), RESTful API, GraphQL, Apache Camel, Apache Hadoop, Apache Spark, Apache NiFi",Hybrid,Full-time,5+ years,,
2829320,Domain Architect Purchasing & Procurement (m/w/d),Liebherr-IT Services GmbH,https://www.profession.hu/allas/domain-architect-purchasing-procurement-m-w-d-liebherr-it-services-gmbh-2829320?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,"{'Language': 'German', 'Level': 'B2'}, {'Language': 'English', 'Level': 'B2'}",Bachelor,,,Hybrid,Full-time,1-3 years,,
2829307,Senior Software Engineer (m/f/d),auxmoney GmbH,https://www.profession.hu/allas/senior-software-engineer-m-f-d-auxmoney-gmbh-2829307?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Düsseldorf,,English: C1,Bachelor,"PHP, Symfony","DOCKER, KUBERNETES, AWS",Hybrid,Full-time,3-5 years,,
2829305,Senior Product Manager - Partner Platform (all genders),Aroundhome,https://www.profession.hu/allas/senior-product-manager-partner-platform-all-genders-aroundhome-2829305?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Berlin,,"English: B2, German: B2",Bachelor,,API C LEAN,Hybrid,Full-time,1-3 years,,
2829296,Android/iOS Mobile Engineer (m/f/x),Travelcircus GmbH,https://www.profession.hu/allas/android-ios-mobile-engineer-m-f-x-travelcircus-gmbh-2829296?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Németország,,"English: C1, German: C1",Egyetem,"Kotlin, Swift","IOS, ANDROID, TESTING, CLEAN CODE",,Teljes munkaidő,1-3 év tapasztalat,,
2829291,Expert R&D Automation and Data Management (m/f/d),Octapharma Biopharmaceuticals GmbH,https://www.profession.hu/allas/expert-r-d-automation-and-data-management-m-f-d-octapharma-biopharmaceuticals-gmbh-2829291?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Németország,,"English: C1, German: B2",PhD in Life Sciences or a related field,"Python, R","PYTHON, R, CLOUD, LINUX, DATA MANAGEMENT",Full-time (40 hrs./week),Full-time,1-3 years,,
2829282,Software Engineering Lead (MS Dynamics & CRM) (m/f/d),Riverty,https://www.profession.hu/allas/software-engineering-lead-ms-dynamics-crm-m-f-d-riverty-2829282?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,"Verl, Baden-Baden or Berlin",,"English, German",Bachelor,,"Microsoft Dynamics 365 CRM, Power Platform (Power Apps, Power Automate, Dataverse, Power BI), Azure",Hybrid,Full-time,7+ years,,
2829277,Business Analyst,HDI Global,https://www.profession.hu/allas/business-analyst-hdi-global-2829277?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Magyarországon belül bárhonnan,,English: C1,Középiskola,,,Home-Office (up to 60% mobile),Full-time,1-3 years,,
2829272,Payment Operations Specialist (m/w/d),meinestadt.de,https://www.profession.hu/allas/payment-operations-specialist-m-w-d-meinestadt-de-2829272?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Speyer,,English: B2,Bachelor,,"JIRA, Confluence, SQL",Full-time,Full-time,1-3 years,,
2829244,UX Designer (m/f/d),TOPdesk Deutschland GmbH,https://www.profession.hu/allas/ux-designer-m-f-d-topdesk-deutschland-gmbh-2829244?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Kaiserslautern,,English: B2,Bachelor,,Figma,Remote,Full-time,5+ years,,
2829239,Software Architect (m/f/d),sentronics metrology GmbH,https://www.profession.hu/allas/software-architect-m-f-d-sentronics-metrology-gmbh-2829239?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Mannheim,,"{'English': 'B2'}, {'German': 'B2'}","Bachelor's or Master's degree in computer science, Physics, or a related technical field","C#, .NET (ideally .NET 8), Entity Framework Core, Microsoft SQL Server, C++",,Hybrid,Full-time,1-3 years,,
2823884,Beágyazott Szoftverfejlesztő,"Európai Tudásközpont Fejlesztő, Szolgáltató és Kereskedelmi Kft.",https://www.profession.hu/allas/beagyazott-szoftverfejleszto-europai-tudaskozpont-fejleszto-szolgaltato-es-kereskedelmi-kft-2823884?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-07,False,,N. e Ft/hó,English,Középiskola,C,,Home Office,Full-time,,,
2828441,Presales Solution Architect (AI/ML Focus),SnapSoft Informatikai és Szolgáltató Kft.,https://www.profession.hu/allas/presales-solution-architect-ai-ml-focus-snapsoft-informatikai-es-szolgaltato-kft-2828441?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,"Bachelor's degree in Computer Science, Information Technology, or a related field",,"AWS, DOCKER, AZURE",Hybrid/Remote,Full-time,1-3 years,,
2828428,SAP Functional Consultant,NTT Magyarország Kft.,https://www.profession.hu/allas/sap-functional-consultant-ntt-magyarorszag-kft-2828428?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Budapest,,"English: B2, Hungarian: B2",Bachelor,ABAP,"SAP S/4 HANA, SAP ABAP PROJECT MANAGEMENT TESTING ACCESS DEBUGGING",Hybrid,Full-time,,,
2828417,Software Engineer (Python and AWS),Diligent Governance Hungary Kft.,https://www.profession.hu/allas/software-engineer-python-and-aws-diligent-governance-hungary-kft-2828417?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Középiskola,Python,"TESTING, PYTHON, AWS, SECURITY, DEVOPS, DOCKER, SQL, POSTGRESQL, NOSQL DATABASES, API, DEBUGGING, AGILE, REST",Hybrid,Full-time,5-10 év tapasztalat,,
2828411,Business Analyst – projektvezetési felelősséggel,Mint Consulting Kft.,https://www.profession.hu/allas/business-analyst-projektvezetesi-felelosseggel-mint-consulting-kft-budapest-2828411?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Budapest,,English: B2,Középiskola,Salesforce,,Hybrid,Full-time,5+ years,,
2828303,RISE Enterprise Architect Driving Adoption and Business Outcomes - EMEA (f/m/d),SAP SE,https://www.profession.hu/allas/rise-enterprise-architect-driving-adoption-and-business-outcomes-emea-f-m-d-sap-se-2828303?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,,,"{'Language': 'English', 'Level': 'B2'}","Bachelor, Master",,,Hybrid,Full-time,10+ years,,
2828299,Senior AI Platform Security Engineer (f/m/x),BMW Group,https://www.profession.hu/allas/senior-ai-platform-security-engineer-f-m-x-bmw-group-2828299?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Németország,,English: B2,"University degree in computer science, mathematics, or a comparable field with an IT focus, or equivalent qualification.","Python, C# or TypeScript","Azure, AWS, CI/CD pipelines, GitOps, Infrastructure as Code, service mesh, SLOs, high availability, disaster recovery",Full-time,Unlimited,8+ years,,
2828297,Junior Managers Program - Information Technology - Trainee Program (f/m/div.),Bosch Gruppe,https://www.profession.hu/allas/junior-managers-program-information-technology-trainee-program-f-m-div-bosch-gruppe-2828297?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Gerlingen-Schillerhöhe,,"English: B2, German: B2","Master's or Diploma degree in (business) computer science, (technical) business administration, industrial engineering or comparable","Java, C, Python, Matlab","Cloud technologies, web services, IoT, big data, AI, software and/or data analytics",,Full-time,1-3 years,,
2828296,Junior Managers Program - Research & Development Software and Application - Trainee Program (m/f/div.),Bosch Gruppe,https://www.profession.hu/allas/junior-managers-program-research-development-software-and-application-trainee-program-m-f-div-bosch-gruppe-2828296?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Gerlingen-Schillerhöhe,,"English: B2, German: B2","Master's or Diploma degree, preferably with a PhD or initial work experience","C++, C, Python, Matlab","VIRTUALIZATION, CLOUD MACHINE LEARNING",,Full-time,1-3 years,,
2828294,Junior Managers Program - Research & Development Corporate Research - Trainee program (m/f/div.),Bosch Gruppe,https://www.profession.hu/allas/junior-managers-program-research-development-corporate-research-trainee-program-m-f-div-bosch-gruppe-2828294?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Gerlingen,,"English: B2, German: B2",PhD,"Java, C++, C, Python, Matlab","Agile, Data Management, Machine Learning",Hybrid,Full-time,1-3 years,,
2828213,Working Student (m/w/d) Power BI & Reporting,Atotech Deutschland GmbH & Co. KG,https://www.profession.hu/allas/working-student-m-w-d-power-bi-reporting-atotech-deutschland-gmbh-co-kg-2828213?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Németország,,English: B2,Főiskola,"Power BI, SQL, Azure","ANALYTICS, AZURE BI, SQL, POWER BI, ACCESS DATABASE",Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2828212,Android/iOS Mobile Engineer (m/f/x),Travelcircus GmbH,https://www.profession.hu/allas/android-ios-mobile-engineer-m-f-x-travelcircus-gmbh-2828212?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Németország,,"English: C1, German: C1",Egyetem,"Kotlin, Swift","IOS, ANDROID, TESTING, CLEAN CODE",,Teljes munkaidő,1-3 év tapasztalat,,
2828194,Fullstack-Ingenieur (Java/Kotlin + TypeScript/JavaScript) – Berlin/Remote in Deutschland,azeti GmbH,https://www.profession.hu/allas/fullstack-ingenieur-java-kotlin-typescript-javascript-berlin-remote-in-deutschland-azeti-gmbh-2828194?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Germany,,"{'English': 'B2'}, {'German': 'C1'}",Bachelor,"Kotlin, Java, JavaScript, TypeScript","Spring Boot, React, Git, PostgreSQL, MongoDB",Hybrid,Full-time,5+ years,,
2828172,SAP Business Analyst Finance & Controlling (m/f/x),Capri Sun GmbH,https://www.profession.hu/allas/sap-business-analyst-finance-controlling-m-f-x-capri-sun-gmbh-2828172?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Eppelheim,,"English: B2, German: B2",Bachelor,ABAP,"SAP S/4HANA, SAP BW",On-site,Full-time,3-5 years,,
2828167,Pflichtpraktikum manual QA,montamo GmbH,https://www.profession.hu/allas/pflichtpraktikum-manual-qa-montamo-gmbh-2828167?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Németország,,"English: B2, German: B2",Középiskola,,"CYPRESS, Maestro",Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2828159,Technical Documentation Engineer,Utimaco GmbH,https://www.profession.hu/allas/technical-documentation-engineer-utimaco-gmbh-2828159?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Németország,,"English: B2, German",Egyetem,,HARDWARE R,Full-time,Teljes munkaidő,1-3 years,,
2828151,Junior Software Developer,Utimaco GmbH,https://www.profession.hu/allas/junior-software-developer-utimaco-gmbh-2828151?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Németország,,English: B2,Főiskola,"DEVOPS, FRONTEND, ANGULAR, SECURITY, DATABASE ACCESS, TESTING, DATA MANAGEMENT",,Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2828104,Senior AI Software Engineer (f/m/x),BMW Group,https://www.profession.hu/allas/senior-ai-software-engineer-f-m-x-bmw-group-2828104?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Németország,,English: B2,"University degree in computer science, mathematics, software engineering, or a comparable field.","Python, Java","AGILE MACHINE LEARNING JAVA PYTHON SECURITY, Claude Code, GitHub Copilot, Cursor",Full-time,Unlimited,5+ years,,
2827953,Database Engineer,Mettler Toledo,https://www.profession.hu/allas/database-engineer-mettler-toledo-2827953?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Urdorf,,"English: B2, German: B2",Bachelor,,"SQL, Azure, DevOps, Network, Databases, ERP, SAP, MS SQL, MS Access, Git",Hybrid,Full-time,1-3 years,,
2827376,AWS Cloud DevOps Engineer,Total Felhő Informatikai Szolgáltató és Tanácsadó Kft.,https://www.profession.hu/allas/aws-cloud-devops-engineer-total-felho-informatikai-szolgaltato-es-tanacsado-kft-2827376?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,,,"English: B2, Magyar: B2",Középiskola,"Python, Node.js","AWS, DOCKER, DEVOPS",Hibrid,Teljes munkaidő,,,
2827375,Cloud architect,Total Felhő Informatikai Szolgáltató és Tanácsadó Kft.,https://www.profession.hu/allas/cloud-architect-total-felho-informatikai-szolgaltato-es-tanacsado-kft-2827375?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,,,,Középiskola,,"AWS, CLOUD",Teljes munkaidő Általános munkarend,Teljes munkaidő,,,
2827370,Cloud Engineer,Total Felhő Informatikai Szolgáltató és Tanácsadó Kft.,https://www.profession.hu/allas/cloud-engineer-total-felho-informatikai-szolgaltato-es-tanacsado-kft-2827370?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Országos lefedettség,,"English: B2, Magyar: B2",Középiskola,"Python, Node.js","AWS, DOCKER",Általános munkarend,Teljes munkaidő,3-5 év tapasztalat,,
2822953,Senior frontend developer,W5 Informatikai Kft.,https://www.profession.hu/allas/senior-frontend-developer-w-informatikai-kft-pecs-2822953?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Pécs,,English: B2,Bachelor,"CSS, HTML5, ANGULAR, REACT, VUE, AGILIS, SCRUM",webpack,On-site with home office,Full-time,3-5 years,,
2827341,Senior Product Designer (UX/UI),Diligent Governance Hungary Kft.,https://www.profession.hu/allas/senior-product-designer-ux-ui-diligent-governance-hungary-kft-2827341?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,English: B2,Középiskola,,Figma,Hybrid,Full-time,5+ years,,
2827335,Senior SAP Developer,Accenture Korlátolt Felelősségű Társaság,https://www.profession.hu/allas/senior-sap-developer-accenture-korlatolt-felelossegu-tarsasag-2827335?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,English: B2,Középiskola,"SAP ABAP, ACCESS, DEBUGGING",SAP,Hybrid,Full-time,5-10 years,,
2827309,Staff Software Engineer,Diligent Governance Hungary Kft.,https://www.profession.hu/allas/staff-software-engineer-diligent-governance-hungary-kft-2827309?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-07,False,Budapest,,,Bachelor,"TypeScript, Angular",.C. ACCESS FRONTEND ANGULAR BACKEND,Hybrid,Full-time,5-10 years,,
2827307,Flutter Developer,FF Next Technologies Kft.,https://www.profession.hu/allas/flutter-developer-ff-next-technologies-kft-2827307?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,English: B2,Bachelor,,"ACCESS, JIRA",Hybrid,Full-time,1-3 years,,
2827297,Business Consultant,Quickborn Consulting Hungary Kft.,https://www.profession.hu/allas/business-consultant-quickborn-consulting-hungary-kft-2827297?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,,,"{'Language': 'English', 'Level': 'B2'}",Főiskola,SQL,MS Office framework,Általános munkarend,Teljes munkaidő,,,
2827282,Senior UX/UI Designer,FF Next Technologies Kft.,https://www.profession.hu/allas/senior-ux-ui-designer-ff-next-technologies-kft-2827282?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,English: B2,Középiskola,"Bootstrap, Figma","Material Design, Human Interface Guidelines, Tailwind, Framer, Webflow",Hybrid,Full-time,5+ years,,
2827253,BIM/ CAD Developer,Innovative Software Solutions Kft.,https://www.profession.hu/allas/bim-cad-developer-innovative-software-solutions-kft-dunakeszi-2827253?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Dunakeszi,,English: B2,Középiskola,"C#, C++","AUTODESK, AUTOCAD, API, DEVOPS, AGILIS, CI",Távmunka / Remote,Teljes munkaidő,1-3 év tapasztalat,,
2827250,PHP programozó,EVERENGINE Kft.,https://www.profession.hu/allas/php-programozo-everengine-kft-2827250?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,,Középiskola,PHP,,Rugalmas munkaidő,Teljes munkaidő,,,
2822955,Senior backend developer,W5 Informatikai Kft.,https://www.profession.hu/allas/senior-backend-developer-w-informatikai-kft-pecs-2822955?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Pécs,,English: B2,Középiskola,"PHP, MYSQL, Laravel, Symfony","Agilis, Clean Code, SCRUM",Home-Office,Full-time,3-5 years,,
2827236,Technical Consultant,Quickborn Consulting Hungary Kft.,https://www.profession.hu/allas/technical-consultant-quickborn-consulting-hungary-kft-2827236?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,English: B2,Főiskola (College degree),"Java, SQL, PL/SQL, Pro*C","Oracle Retail, Windows, Linux, Unix",On-site,Full-time,3-5 years,,
2827232,Project Manager in Energy Infrastructure,Accenture Korlátolt Felelősségű Társaság,https://www.profession.hu/allas/project-manager-in-energy-infrastructure-accenture-korlatolt-felelossegu-tarsasag-2827232?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,"English: B2, German: B2",Bachelor,,,Hybrid,Full-time,0-1 years,,
2827199,Senior Site Reliability Engineer - Infrastructure,N26 GmbH,https://www.profession.hu/allas/senior-site-reliability-engineer-infrastructure-n-gmbh-2827199?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Németország,,English: B2,Egyetem,"Go, Linux","AWS Cloud infrastructure and Services, Kubernetes Clusters, Terraform, CD solutions (Argo or similars), Mesh solutions (Istio or similars)",,Full-time,1-3 years,,
2827182,Senior Consultant Business (f/m/d) Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-business-f-m-d-data-strategy-advisory-data-architect-f-m-d-sap-se-2827182?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,,,"{'Language': 'German', 'Level': 'B2'}, {'Language': 'English', 'Level': 'B2'}",Bachelor,,"SAP Datasphere, SAP Analytics Cloud, SAP BW",Hybrid,Full-time,5+ years,,
2827180,Senior Consultant Business (f/m/d) Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-business-f-m-d-data-strategy-advisory-data-architect-f-m-d-sap-se-2827180?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,,,"{'Language': 'German', 'Level': 'B2'}, {'Language': 'English', 'Level': 'B2'}",Bachelor,,"SAP Datasphere, SAP Analytics Cloud, SAP BW",Hybrid,Full-time,5+ years,,
2827171,IAM Integration Consultant / Senior Specialist IT Security (m/f/d),ista SE,https://www.profession.hu/allas/iam-integration-consultant-senior-specialist-it-security-m-f-d-ista-se-2827171?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Essen,,"English: B2, German: B2",Középiskola,,"SailPoint Identity Security Cloud, Keycloak, Microsoft Entra ID Privileged Access Management (PAM) solutions",Hybrid,Full-time,1-3 years,,
2827167,Senior Data Scientist* in Braunschweig,NEW YORKER,https://www.profession.hu/allas/senior-data-scientist-in-braunschweig-new-yorker-2827167?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,NEW YORKER,,"English: C1, German: C1","University degree in a relevant field, e.g. computer science, statistics or physics","Python, SQL, PANDAS, SPARK, MACHINE LEARNING","TESTING, CI/CD, JUPITER, AIRFLOW",,Full-time,3+ years,,
2827164,Project Lead Embedded Software (m/w/x),ZEISS,https://www.profession.hu/allas/project-lead-embedded-software-m-w-x-zeiss-2827164?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Németország,,"English: B2, German: B2",Főiskola,"C/C++, Python","Zephyr, Linux-based real-time operating systems, GitHub, Azure DevOps, Jira",,Full-time,1-3 years,,
2827162,Senior SRE - Database Operations,N26 GmbH,https://www.profession.hu/allas/senior-sre-database-operations-n-gmbh-2827162?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Magyarországon belül bárhonnan,,English: B2,Középiskola,Python,"CLOUD, PYTHON, DATABASE, SECURITY, AWS, POSTGRESQL, DOCKER, BACKUP, ACCESS, INCIDENT MANAGEMENT, TROUBLESHOOTING, JENKINS, REST",Home-Office,Full-time,1-3 years,,
2827160,Product Lead – Core Platform (m/f/d),Secunet Security Networks AG,https://www.profession.hu/allas/product-lead-core-platform-m-f-d-secunet-security-networks-ag-2827160?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-10,False,Magyarországon belül bárhonnan,,"English: B2, German: B2",Egyetem (University degree),,,Távmunka / Remote,Teljes munkaidő (Full-time),1-3 év tapasztalat,,
2827157,Working Student Software Development for Electronic Intelligence (ELINT) Software Systems (m/f/d),Rohde & Schwarz GmbH & Co. KG,https://www.profession.hu/allas/working-student-software-development-for-electronic-intelligence-elint-software-systems-m-f-d-rohde-schwarz-gmbh-co-kg-2827157?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,München (Germany),,English: B2,Középiskola,"Python, C++","TESTING AGILE, XML, Qt, RabbitMQ, Protocol Buffers, Wireshark, SCPI, ZeroMQ",Teljes munkaidő Általános munkarend,Full-time,1-3 years,,
2827156,Master Thesis on Reliable Post‑Quantum VPN Tunnels,Rohde & Schwarz GmbH & Co. KG,https://www.profession.hu/allas/master-thesis-on-reliable-post-quantum-vpn-tunnels-rohde-schwarz-gmbh-co-kg-2827156?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Stuttgart,,"English: B2, German",Főiskola,,"NETWORK, VPN, SECURITY",Full-time,Full-time,1-3 years,,
2827153,Senior Digital Solution Advisor (f/m/d) - SAP BTP Business Technology Platform,SAP SE,https://www.profession.hu/allas/senior-digital-solution-advisor-f-m-d-sap-btp-business-technology-platform-sap-se-2827153?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Németország,,"English: B2, German: B2","Bachelor's degree in business administration, engineering, computer science, or a related field",,,Full-time,Regular Full Time,1-3 years,,
2827131,SAP Enterprise Architect (m/f/d),Bruker Physik GmbH,https://www.profession.hu/allas/sap-enterprise-architect-m-f-d-bruker-physik-gmbh-2827131?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Ettlingen,,"{'English': 'Excellent'}, {'German': 'Intermediate'}","University degree, ideally in (Business) Informatics, Engineering, or Business Administration.",,SAP,Hybrid,Full-time,10+ years,,
2827127,IT Business Consultant Customer Service (m/f/d),Liebherr-IT Services GmbH,https://www.profession.hu/allas/it-business-consultant-customer-service-m-f-d-liebherr-it-services-gmbh-2827127?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Oberopfingen,,"{'English': 'B2'}, {'German': 'Fluent'}",Bachelor,BPMN,BPMN,Hybrid,Full-time,1-3 years,,
2827123,"Student for Perception & Scene Understanding, ADAS",Mercedes-Benz AG,https://www.profession.hu/allas/student-for-perception-scene-understanding-adas-mercedes-benz-ag-2827123?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-10,False,Sindelfingen,,English: B2,Master,Python,,Hybrid,Full-time,1-3 years,,
